ux,uy,uz,p
0.995113,-0.0213882,0.008827821,-0.007213088
0.9976268,-0.02183532,0.01249578,-0.00740807
1.001586,-0.0209722,0.01573714,-0.007605344
1.006921,-0.0188931,0.01841343,-0.007795624
1.013546,-0.01589047,0.0204835,-0.007966748
1.021282,-0.01239328,0.02196002,-0.008103454
1.029779,-0.008893234,0.02284651,-0.008188611
0.9979599,-0.01278147,-0.0008233778,-0.006556835
0.996381,-0.01497793,0.002927864,-0.006703004
0.9959736,-0.01666076,0.006675964,-0.006874612
0.996856,-0.01744588,0.01027468,-0.007068014
0.9990683,-0.01714529,0.01356379,-0.00727713
1.002627,-0.01576622,0.01640546,-0.007492899
1.007546,-0.01350779,0.01871199,-0.007703138
1.013812,-0.01072021,0.02044614,-0.007892616
1.021304,-0.007817327,0.0215938,-0.008043568
1.02971,-0.005160418,0.0221211,-0.008137484
0.9974259,-0.01051995,-0.0001555996,-0.006429355
0.9959385,-0.01203594,0.003307095,-0.006578246
0.9954854,-0.01314432,0.006733332,-0.006755213
0.996246,-0.01351097,0.01002613,-0.006956938
0.9983494,-0.01297251,0.01306083,-0.007176597
1.001873,-0.01155898,0.01570073,-0.007403367
1.006828,-0.009492999,0.01782227,-0.007622679
1.013148,-0.007134208,0.01933595,-0.007817234
1.020648,-0.004849301,0.02018384,-0.00796868
1.02897,-0.002852777,0.02031333,-0.008059936
0.9946859,-0.008060243,-2.799457E-05,-0.006334103
0.9931058,-0.009221798,0.003112904,-0.006489847
0.9926484,-0.01012072,0.006248056,-0.006674008
0.9935945,-0.01044207,0.009283881,-0.006882529
0.996111,-0.01001184,0.01207894,-0.007106949
1.000213,-0.00884652,0.01446514,-0.007334163
1.005767,-0.007162656,0.01628258,-0.007547695
1.012527,-0.005297779,0.01740788,-0.007730197
1.020148,-0.00353411,0.01776064,-0.00786611
1.028171,-0.001926218,0.01730135,-0.007943654
0.9902935,-0.005973362,-0.0001111037,-0.00627918
0.9889557,-0.00703785,0.002760839,-0.006443426
0.9890379,-0.007971838,0.005592132,-0.006634135
0.9908314,-0.008478597,0.008275482,-0.006844334
0.9943869,-0.008371244,0.01066032,-0.007062301
0.9995033,-0.007637517,0.01257851,-0.00727279
1.005802,-0.006448014,0.01387108,-0.007460006
1.012825,-0.005058122,0.01440755,-0.007610932
1.020087,-0.003630605,0.01410986,-0.007717351
1.027117,-0.00211115,0.01300246,-0.007775861
0.9861456,-0.004252948,-0.0003757164,-0.006276222
0.9856775,-0.005414608,0.002132044,-0.006445321
0.9869565,-0.006592585,0.004507203,-0.006634513
0.9901402,-0.007502872,0.006639141,-0.006832133
0.9950116,-0.007935957,0.008394507,-0.00702345
1.00104,-0.007818301,0.009641391,-0.007194223
1.007571,-0.007213857,0.01026012,-0.007334501
1.014016,-0.006246869,0.01015789,-0.00744048
1.01994,-0.004993886,0.009322572,-0.007513622
1.025098,-0.003427177,0.00790992,-0.007557909
0.9845023,-0.002595073,-0.0009276611,-0.00632363
0.9852629,-0.004027862,0.001177742,-0.006486841
0.9880314,-0.005648871,0.002991323,-0.0066583
0.992658,-0.007170735,0.004413515,-0.006822184
0.9984825,-0.008345836,0.005365011,-0.006964447
1.004586,-0.009028601,0.005809489,-0.007077663
1.01019,-0.009172249,0.005758563,-0.007162573
1.014904,-0.008781689,0.005268197,-0.007225592
1.018711,-0.007885366,0.004459245,-0.007274647
1.021825,-0.006521911,0.003557712,-0.007315813
0.9862851,-0.0007606299,-0.001730441,-0.006401767
0.9883485,-0.002621814,8.215076E-05,-0.00654432
0.9924316,-0.004788009,0.00137551,-0.006680031
0.9978226,-0.006984139,0.002042655,-0.006793235
1.003399,-0.009023885,0.002124677,-0.006876553
1.008182,-0.01082591,0.001860878,-0.006933028
1.011779,-0.01228317,0.001597822,-0.006972554
1.014388,-0.01316933,0.0015988,-0.00700608
1.016444,-0.01322433,0.001914415,-0.007041846
1.01829,-0.01232202,0.002424818,-0.007084435
0.9915058,0.001135843,-0.002171239,-0.006489075
0.994325,-0.001140512,-0.0006434142,-0.006597593
0.9986306,-0.003808543,6.11938E-05,-0.0066888
1.003346,-0.006846587,9.108649E-05,-0.006752505
1.00736,-0.01029234,-7.34296E-05,-0.006788141
1.010085,-0.01399403,0.0001308038,-0.006802922
1.011591,-0.0174249,0.0009782782,-0.006808597
1.012321,-0.01982782,0.00229278,-0.006818095
1.012783,-0.02057093,0.003621595,-0.006841507
1.013377,-0.01946767,0.004567601,-0.006883429
0.9981166,0.002555399,-0.001721641,-0.00657921
1.000516,-0.000204044,-0.0001733133,-0.006648261
1.00378,-0.003545481,0.0008321321,-0.006699285
1.006954,-0.007693051,0.001526505,-0.006725172
1.009252,-0.01266233,0.002186581,-0.006725702
1.010318,-0.01794501,0.002944578,-0.006707476
1.01025,-0.02255633,0.003745785,-0.006683073
1.009484,-0.02546005,0.00444044,-0.006667616
1.008635,-0.02599373,0.0048897,-0.006672575
1.008258,-0.02411432,0.005028709,-0.006701841
1.005073,0.003251311,0.001431067,-0.006672322
1.006478,-8.189444E-05,0.003611394,-0.006700047
1.008445,-0.003937481,0.005353295,-0.006713457
1.010256,-0.00849859,0.006533548,-0.006706189
1.011303,-0.01359388,0.007070859,-0.006676608
1.011259,-0.01864104,0.006932677,-0.006629913
1.010135,-0.02286957,0.006208437,-0.006577933
1.008291,-0.02558748,0.005167698,-0.006534919
1.006328,-0.02628981,0.004203135,-0.006511432
1.004856,-0.02475743,0.003651641,-0.00651147
1.015818,0.004729456,0.007324823,-0.006749848
1.015559,0.001172972,0.009439155,-0.0067437
1.015579,-0.002407884,0.01107852,-0.006726639
1.015496,-0.006169068,0.01195746,-0.00669478
1.014936,-0.01005109,0.01190401,-0.006646682
1.013614,-0.0138338,0.01092021,-0.006585359
1.011486,-0.01729369,0.009207807,-0.0065181
1.00889,-0.02021953,0.007142814,-0.006453854
1.006398,-0.02225349,0.005215581,-0.006400099
1.004449,-0.02284826,0.003931615,-0.00636158
1.033827,0.008286911,0.01371174,-0.006747084
1.031458,0.005285232,0.01495704,-0.006746751
1.028812,0.002550903,0.01567223,-0.006736918
1.025876,-9.976891E-05,0.01582963,-0.006713877
1.022583,-0.002788429,0.0154201,-0.006675062
1.018857,-0.005634427,0.01448126,-0.006619743
1.014808,-0.008769912,0.01309601,-0.006549235
1.010896,-0.01223218,0.01135665,-0.006467282
1.007769,-0.01581348,0.00938912,-0.006380586
1.00578,-0.01899065,0.007467476,-0.006298004
1.051272,0.01164596,0.01827339,-0.006560223
1.049126,0.0099286,0.01914571,-0.006597856
1.045939,0.008514425,0.01940548,-0.00663621
1.041636,0.007036172,0.01910071,-0.006666778
1.036274,0.005210823,0.01835939,-0.006680041
1.030073,0.002769287,0.01734266,-0.006666651
1.02343,-0.000483233,0.01621672,-0.006619179
1.016955,-0.00449588,0.01507987,-0.006535111
1.01145,-0.008961881,0.013863,-0.006420578
1.007637,-0.01351417,0.01236507,-0.006291511
1.057588,0.01371176,0.02348453,-0.006191931
1.056946,0.01309262,0.02345153,-0.006248765
1.055454,0.01290114,0.02306169,-0.006321352
1.052808,0.01251468,0.02228455,-0.006400472
1.048777,0.01143494,0.02115848,-0.006472563
1.043289,0.009267801,0.01978887,-0.006521548
1.036494,0.005813041,0.01833674,-0.006531467
1.028748,0.001297471,0.01700968,-0.006490164
1.020648,-0.003609339,0.01595157,-0.006394262
1.013229,-0.00828808,0.01501363,-0.006255026
1.058488,0.01587545,0.02942591,-0.00575685
1.058521,0.01577462,0.02888727,-0.005817573
1.05804,0.01620686,0.02805932,-0.005897425
1.056591,0.01645054,0.02685461,-0.005991025
1.053855,0.01583059,0.02520334,-0.006086065
1.049817,0.01379149,0.02314476,-0.006165755
1.044668,0.0100557,0.02087747,-0.006213362
1.038377,0.00494904,0.01874265,-0.006216079
1.030583,-0.0004144754,0.0170695,-0.006166349
1.021512,-0.004782237,0.01587184,-0.006064386
1.059158,0.01710462,0.03256525,-0.005317518
1.059399,0.01731306,0.03294581,-0.005374769
1.059304,0.01821322,0.03302526,-0.005447483
1.058458,0.019088,0.03260608,-0.005534987
1.056438,0.01916512,0.03143438,-0.005629434
1.052995,0.01770635,0.02928266,-0.005715996
1.048195,0.01415192,0.02611145,-0.00577703
1.042232,0.008572787,0.02226496,-0.005798505
1.035053,0.002293185,0.01847733,-0.005774777
1.026556,-0.002591513,0.01547693,-0.0057088
1.056935,0.01537017,0.032994,-0.004921487
1.057194,0.0157942,0.03472319,-0.004958604
1.05731,0.0171948,0.03618211,-0.005009328
1.057024,0.01894091,0.03712957,-0.005073875
1.055993,0.02027152,0.03725397,-0.005146842
1.053872,0.02038069,0.03618625,-0.005216855
1.050435,0.018462,0.03355741,-0.005269028
1.045474,0.01400943,0.0292167,-0.005290552
1.038552,0.007738024,0.02358048,-0.005276939
1.029597,0.001926398,0.01763331,-0.005234133
1.049055,0.01151941,0.03458351,-0.004646737
1.049312,0.01206951,0.03618783,-0.00465794
1.049659,0.01389324,0.03764657,-0.004683758
1.049909,0.0164949,0.03876365,-0.00472209
1.049824,0.01918421,0.0392644,-0.004766055
1.049117,0.02120099,0.03879929,-0.004805536
1.047496,0.02176278,0.03695167,-0.00482985
1.044549,0.02009198,0.03332674,-0.004832004
1.039459,0.01603992,0.02784198,-0.00481318
1.031583,0.01097053,0.02103257,-0.004783332
1.038911,0.009399563,0.03809679,-0.004493507
1.039348,0.01015573,0.03756989,-0.004498074
1.040096,0.01230929,0.03707716,-0.004515912
1.040927,0.01551564,0.03660881,-0.00454274
1.041635,0.01919088,0.0360318,-0.004570494
1.042039,0.02261739,0.03509621,-0.004590549
1.041919,0.02504475,0.03347989,-0.004596642
1.040807,0.02571331,0.03086342,-0.004587253
1.037713,0.02418358,0.02706389,-0.004566936
1.031703,0.02098551,0.02220147,-0.004544811
1.031058,0.01163805,0.03859945,-0.004405255
1.031495,0.01313911,0.03606479,-0.004424256
1.032278,0.01559852,0.03367999,-0.004449293
1.033257,0.01878058,0.03173978,-0.004477321
1.034337,0.02237037,0.03036014,-0.004502391
1.035376,0.02589569,0.02940944,-0.004518149
1.036056,0.02875567,0.02856581,-0.004520454
1.035779,0.03033232,0.02743899,-0.004509212
1.033695,0.03025323,0.02570166,-0.004489082
1.029274,0.0286651,0.02320864,-0.004468518
1.024903,0.01737067,0.03122178,-0.004399757
1.02511,0.01970158,0.0289638,-0.004430287
1.025624,0.02218316,0.02698254,-0.004458682
1.02652,0.02465222,0.02539082,-0.004484735
1.027819,0.02709212,0.02423212,-0.004505462
1.02926,0.02943845,0.02347163,-0.004516539
1.030329,0.03147209,0.02298055,-0.004515374
1.030449,0.03286873,0.02255237,-0.00450348
1.029163,0.03335676,0.02196193,-0.004486648
1.026396,0.03280575,0.02103664,-0.004472995
1.017886,0.02322664,0.0203888,-0.004469417
1.019725,0.02574311,0.01942222,-0.004497501
1.021957,0.02788943,0.01846011,-0.004515853
1.024226,0.02949412,0.01759,-0.004525762
1.026188,0.03065331,0.01691639,-0.004528129
1.027522,0.03158423,0.01651753,-0.004524149
1.027977,0.03243003,0.01640972,-0.004516431
1.027418,0.03316102,0.01654447,-0.004509189
1.025822,0.03360592,0.0168365,-0.00450738
1.023287,0.03352363,0.01719465,-0.004515562
1.015208,0.02584139,0.01134265,-0.004550365
1.019187,0.02790935,0.01165018,-0.004556917
1.022694,0.02969077,0.01229785,-0.004549881
1.025271,0.03101435,0.01318764,-0.004534564
1.026632,0.03189364,0.01416832,-0.004517436
1.026723,0.032458,0.01512865,-0.004504671
1.025684,0.03284519,0.01605176,-0.004501384
1.023761,0.03312,0.01700145,-0.004511279
1.021226,0.03324026,0.01806281,-0.004536571
1.018348,0.033059,0.01928393,-0.004578121
1.017063,0.02442943,0.005258628,-0.004581566
1.020539,0.02610553,0.007054945,-0.004559788
1.023013,0.02795493,0.00926528,-0.004531387
1.024459,0.02971137,0.0117133,-0.004503101
1.024914,0.03114386,0.01425535,-0.004481914
1.024464,0.03211655,0.01679754,-0.004473927
1.023248,0.03260756,0.01928359,-0.004483683
1.02147,0.03266479,0.02168896,-0.004513854
1.01939,0.03232716,0.02402445,-0.004565152
1.01731,0.03155506,0.02633124,-0.004636152
1.021258,0.0209988,0.002750815,-0.004597601
1.024057,0.02244414,0.005111773,-0.00455262
1.025875,0.02421288,0.008032775,-0.004506105
1.026851,0.02590314,0.01144421,-0.004464802
1.02716,0.0271676,0.01523163,-0.004435629
1.02695,0.02782888,0.01926544,-0.004424696
1.026329,0.02788698,0.02342817,-0.004436762
1.025398,0.02742818,0.0276201,-0.004474768
1.02429,0.02651358,0.0317499,-0.004538987
1.02318,0.02511263,0.03572739,-0.004625922
1.026058,0.01690308,0.007490333,-0.00465492
1.030311,0.01735542,0.00981949,-0.004593168
1.033291,0.01784561,0.0129218,-0.004528431
1.035162,0.01805386,0.01681564,-0.00446644
1.036214,0.01775363,0.02141958,-0.004414078
1.036705,0.01691346,0.02658672,-0.004379094
1.036788,0.01569776,0.03212843,-0.004369513
1.036538,0.01434458,0.03781198,-0.004391861
1.036005,0.01301068,0.04335892,-0.004448325
1.035254,0.01167796,0.04846742,-0.004534235
1.019148,0.01175892,0.02122915,-0.004758959
1.025189,0.01032599,0.02332352,-0.004701713
1.030072,0.008584944,0.02611993,-0.004635619
1.033707,0.00627576,0.02974388,-0.004562338
1.036357,0.003370932,0.03422501,-0.004487182
1.038368,0.0001769802,0.03945022,-0.004420767
1.039951,-0.002738668,0.04516341,-0.004377738
1.041159,-0.004807755,0.050995,-0.004371376
1.041985,-0.005706006,0.05650619,-0.004406873
1.042429,-0.005470491,0.06123695,-0.004477277
1.007336,0.007934088,0.03786436,-0.004792902
1.011359,0.004040012,0.0396462,-0.004760728
1.015735,-0.0003411322,0.04190932,-0.004717854
1.019953,-0.005490147,0.04473956,-0.004660725
1.024044,-0.01122527,0.0481158,-0.004592392
1.028145,-0.01672967,0.05183719,-0.00452625
1.032094,-0.02085689,0.0555267,-0.00448261
1.035521,-0.02274609,0.05875408,-0.00447767
1.038194,-0.0221241,0.061188,-0.00451354
1.040135,-0.01921933,0.06263249,-0.004575476
1.00987,0.007320344,0.04926952,-0.004650416
1.007134,0.001708811,0.051764,-0.004616164
1.007546,-0.00452075,0.0539412,-0.004586693
1.010734,-0.01151304,0.05572349,-0.00455307
1.016392,-0.01880781,0.05693037,-0.004513018
1.023653,-0.02506178,0.0572633,-0.004479264
1.030858,-0.02863941,0.05635084,-0.004471745
1.036551,-0.02879597,0.05394596,-0.004496666
1.040431,-0.0260611,0.05022068,-0.004540671
1.043059,-0.02150051,0.04587067,-0.004583592
1.015622,0.00653579,0.04846731,-0.004400298
1.010982,0.001506792,0.05244455,-0.004321815
1.010073,-0.003702986,0.05535083,-0.00427078
1.013487,-0.008872363,0.05623088,-0.004237606
1.021192,-0.0135662,0.0542619,-0.004209995
1.031129,-0.01733342,0.04937739,-0.004194432
1.039734,-0.01977527,0.04270303,-0.004214881
1.044775,-0.02055047,0.03611521,-0.004274928
1.046579,-0.01965978,0.03113966,-0.004342479
1.046571,-0.01757578,0.02829537,-0.004382621
1.025069,0.009214574,0.03597528,-0.004194048
1.023857,0.006694277,0.03782183,-0.004092298
1.024876,0.00395343,0.03860619,-0.004030073
1.02817,0.001233805,0.03810871,-0.004008354
1.03302,-0.001283114,0.0365245,-0.00401664
1.038076,-0.00381973,0.03437411,-0.004042996
1.041895,-0.006753712,0.03216066,-0.004082191
1.043521,-0.009902204,0.03023309,-0.004128397
1.042848,-0.01255251,0.02889138,-0.004168342
1.040508,-0.01415951,0.02838831,-0.004188952
1.038099,0.01566801,0.01771876,-0.00412315
1.036369,0.01506868,0.0215561,-0.004044445
1.035921,0.01356489,0.02475267,-0.003998518
1.036454,0.01120461,0.02706094,-0.003985794
1.037432,0.008155567,0.028418,-0.003997939
1.038289,0.004691953,0.02894524,-0.004022819
1.038534,0.001103055,0.02890527,-0.004049791
1.03775,-0.002395177,0.02863673,-0.004071749
1.035625,-0.005675433,0.0284979,-0.004084419
1.032092,-0.008658141,0.02881749,-0.004085667
1.046331,0.01950189,0.01109209,-0.004144588
1.043533,0.01963011,0.01599503,-0.004104567
1.04136,0.01880701,0.02015592,-0.004081977
1.039597,0.0170792,0.02337759,-0.004073961
1.037893,0.01459934,0.02562879,-0.00407429
1.035911,0.01158014,0.02704498,-0.004076153
1.033451,0.008216216,0.02789478,-0.004074428
1.030495,0.004604673,0.0285276,-0.00406662
1.027157,0.0007217044,0.02931045,-0.004052513
1.023588,-0.003486094,0.03054378,-0.004033337
1.045723,0.02142236,0.01184334,-0.004247994
1.041821,0.02209887,0.01671743,-0.004220417
1.038207,0.02193177,0.02089619,-0.004194424
1.034783,0.02093438,0.02427821,-0.004167104
1.031389,0.01915151,0.02689677,-0.004135597
1.027928,0.01662298,0.02889572,-0.004098437
1.024463,0.01333294,0.03048735,-0.0040564
1.021197,0.009184147,0.03191516,-0.004012299
1.018352,0.004090296,0.0334179,-0.003969573
1.016052,-0.001800217,0.03517264,-0.003930812
1.034338,0.0228659,0.01494884,-0.004328299
1.030055,0.02353856,0.01918263,-0.004275273
1.025912,0.02345037,0.022901,-0.004214135
1.02187,0.02256612,0.02607531,-0.004144141
1.017961,0.02082555,0.02876094,-0.00406606
1.014383,0.01811179,0.03107905,-0.003983243
1.01145,0.01423438,0.03320325,-0.003901784
1.009389,0.009022523,0.03532206,-0.003828785
1.00823,0.002582452,0.0375322,-0.003769375
1.007881,-0.004460762,0.03970382,-0.003724945
1.016346,0.02446141,0.01731693,-0.004253582
1.01246,0.02453642,0.02063825,-0.004162699
1.008819,0.02386048,0.02357133,-0.004061764
1.005457,0.02231427,0.02614533,-0.00395314
1.002596,0.0196873,0.02847641,-0.003841675
1.000565,0.01573285,0.03077013,-0.00373515
0.9995165,0.01031535,0.03324462,-0.003642651
0.9993059,0.003681228,0.03594342,-0.003571367
0.999792,-0.003319435,0.03852741,-0.003523846
1.001106,-0.009396916,0.04025224,-0.003497089
0.9995001,0.0260515,0.0176509,-0.003991276
0.9964307,0.02530877,0.02021893,-0.003884262
0.9941444,0.0235923,0.02245526,-0.003771409
0.9926916,0.02065394,0.02452452,-0.003658228
0.9921812,0.01625002,0.02667358,-0.003552101
0.9924899,0.01038956,0.02911076,-0.003461051
0.9931856,0.003579922,0.03179798,-0.003391834
0.9940907,-0.002958815,0.03422565,-0.0033485
0.9958605,-0.007624393,0.03539348,-0.003329816
0.9995588,-0.009599387,0.03431982,-0.003327339
0.9914352,0.02680374,0.02063611,-0.003662955
0.9886933,0.0253545,0.0225272,-0.003556619
0.9876066,0.0224162,0.02418325,-0.003451445
0.9880298,0.01783458,0.02587855,-0.003355223
0.9894117,0.01186933,0.02778017,-0.003273957
0.9907494,0.005363591,0.02976268,-0.003211519
0.9916013,-0.0002598104,0.03125904,-0.003170888
0.9931714,-0.00344975,0.03138225,-0.003154244
0.9971796,-0.003683097,0.02958598,-0.00315947
1.003465,-0.002288557,0.02629735,-0.003178331
0.9890439,0.0277014,0.02700461,-0.003336946
0.987209,0.02529577,0.02739275,-0.003218469
0.9877502,0.02118293,0.02804052,-0.003117202
0.989678,0.01578154,0.02891951,-0.003038402
0.9913513,0.01009615,0.02979978,-0.00298147
0.9917072,0.005527118,0.03025308,-0.002944278
0.9918526,0.003454935,0.02975465,-0.002927931
0.994234,0.0041997,0.02805098,-0.002934924
0.9998606,0.006254538,0.0254711,-0.002962914
1.007269,0.007153976,0.02270084,-0.003004743
0.988857,0.02950092,0.02747553,-0.002921637
0.9898344,0.02603824,0.02763264,-0.002826472
0.9916433,0.02144356,0.02795676,-0.002756555
0.9926354,0.01661903,0.02824811,-0.002710895
0.9917379,0.01284288,0.02825919,-0.002684549
0.9901336,0.01124352,0.02768232,-0.002674399
0.990659,0.0120568,0.02635852,-0.002682108
0.9950828,0.01407606,0.02452807,-0.002709543
1.002651,0.01524824,0.02270389,-0.002753719
1.011035,0.01401559,0.02130541,-0.002808221
0.9911771,0.03089252,0.02314393,-0.002549629
0.9916262,0.02759713,0.02328632,-0.002494436
0.9913157,0.02398632,0.02300296,-0.002454559
0.9896961,0.02079562,0.0222813,-0.002427427
0.9874765,0.0188904,0.02124964,-0.00241192
0.9868904,0.01867324,0.02012423,-0.002411552
0.9899691,0.01957091,0.01917377,-0.002431665
0.9966142,0.02031096,0.01863338,-0.002471223
1.004889,0.01965907,0.01859992,-0.002521158
1.012689,0.01697709,0.01906019,-0.002572124
0.9876432,0.03055408,0.01774535,-0.002245561
0.9862798,0.02856474,0.01776047,-0.002204065
